"url","id","timestamp","author","body"
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P5M4E880V6VETXE2D9XDES","02.05.2021, 11:12:50","7bd4411ef44a4f60b2da30910db2df5c55b691c2c6fd5017fb4fc6d2665ce850","Pravi kisik demokracije bi bilo večkratno letno digitalno referendumsko odločanja,neposredno na podlagi vprašanj,za katere se bi moral nekdo (politika) zelo potruditi in predstaviti zakaj DA ali NE.Vse ostalo je fiasko,manipulacija v veliki večini,laž."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P5KHKN07NXGWQ2AMN2Q3YZ","02.05.2021, 11:12:31","b76fb79394588b133b5fa5f63110fd653ede8e77300f63e10c5f3e74d7ff7e73","Primer greznice portala, ki ga nobeden ne bere: Na NoraTV je članek o gorenjskem strelcu in sicer je po pisanju enega od hujskaških pisunov Domen Gašperlin, goreč podpornik SDS, pripadnik Levice. Janša si želi, da bi bili vsi mediji v SLO tako lažnivi in malipulatorski. Morda bi potem na volitvah lahko dobil vsaj tistih 20%? Razumem njegovo težavo. Objektivno poročati o Janši pomeni poročati, da je fanatičen komunist, avnojski borec, preprodajalec orožja, skorumpiran politik, pralec denarja in lažnivec. Oseba s takim CV nujno potrebuje lažnive medije, da se obdrži na oblasti in isti kriminal zganja še naprej."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P5KHKN07NXGWQ2AMN2Q3YZ_01F4P5SWF4FGJAAQ4YZ4S0N633","02.05.2021, 11:15:59","1a32792768aa17a87e1f062c008173a9aefa7a05c1c4516c38b44dd64acbea4d","Malaraja, dihaj, dihaj, plačanec.😂"
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P5KHKN07NXGWQ2AMN2Q3YZ_01F4P63511CQMFRBPS6NKXZPSH","02.05.2021, 11:21:03","80bb7b3229fda009aaebac19350175cf8d0d8a975ca48aa0b969a24a79ad5e17","Na spletu navija za Levico. Bi rad še kaj?"
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P5KHKN07NXGWQ2AMN2Q3YZ_01F4P64V3FCG0AMK2K1F6F3HM9","02.05.2021, 11:21:58","80bb7b3229fda009aaebac19350175cf8d0d8a975ca48aa0b969a24a79ad5e17","Malo se vprašajte, zakaj je ta tema izginila takoj s portalov. Ker škodi levi strani."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P5E6F3F0RDV0XZ4Q8S08VB","02.05.2021, 11:09:36","2d7e4757dca1740ae496298b66041cbbf56e0403f4ea3d7eec48cac3c782f1ea","Novinarstvo je kisik multimilijonarjev"
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P573N02REFFQ9RPTM0Q1J5","02.05.2021, 11:05:44","eb43197eb5cc87b46f7e58a061e20bb426fb42f7ca7d0f686b6ed6bcefaaf403","Hahahahaha, naj bi bilo ja...to kaj imamo pa mi, je samo kanta bencina na majhen plamen."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P56QECJRJFD5WMZG3031JK","02.05.2021, 11:05:31","9fe3e3d8a28b9964710e59e43d9fa593dff799c3fb521c363b4668b0134a30e7","Zakon o STA 7. člen
(načeli neodvisnosti in nepristranskosti)
STA deluje po načelih neodvisnega, nepristranskega in profesionalnega novinarsko-agencijskega obveščanja. STA ne sme pod nobenim pogojem upoštevati vplivov in pogledov, ki bi lahko vplivali na točnost, objektivnost ali verodostojnost njenih informacij. STA ne sme, dejansko ali pravno, postati odvisna od katerekoli ideološke, politične ali ekonomske skupine.
8. člen
(načelo samostojnosti)
(1) STA samostojno opravlja dejavnost, zaradi katere je ustanovljena.
(2) STA je finančno samostojna v skladu s tem zakonom, aktom o ustanovitvi in drugimi predpisi.
...
Saj v Zakonu o STA vse piše. V bistvu ni treba gleda STA pretirano filozofirati. Zakon je dovolj jasen. Zakon o STA si lahko vsakdo, ki zna brati prebere, je javno objavljen."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P56QECJRJFD5WMZG3031JK_01F4P5Z4745YPVH8VXEY76TEZJ","02.05.2021, 11:18:51","7bd4411ef44a4f60b2da30910db2df5c55b691c2c6fd5017fb4fc6d2665ce850","Pa se zakoni pri nas spoštujejo ali so napisani le za male ljudi?"
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P56QECJRJFD5WMZG3031JK_01F4P5ZS6ZHMYVADTPWJZMAMEK","02.05.2021, 11:19:12","7bd4411ef44a4f60b2da30910db2df5c55b691c2c6fd5017fb4fc6d2665ce850","Z luknjami vred."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P56QECJRJFD5WMZG3031JK_01F4P66ZNFSWVAD2VCP8XYR54W","02.05.2021, 11:23:08","80bb7b3229fda009aaebac19350175cf8d0d8a975ca48aa0b969a24a79ad5e17","V zakonu tudi piše, da mora predložiti za vpogled poslovne knjige. To se pa ne sliši, mar ne?"
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P54WSVBAD7X3DK5AXJTAN8","02.05.2021, 11:04:31","e0e73e93165ede1660f0f3afd80590ba91cbdbd0b910c7a9df35442ef872a4d9","Pri nas na novinarstvo ni napadov ker pravega novinarstva skoraj da nimamo. Imamo pa medsebojno vojno med medijskimi velikani. Že ta prispevek, kakorkoli strokovno lahko izgleda (z znanjem se da tudi drek lepo zapakirati), je zelo subjektiven in predstavlja le eno plat kovanca, kar je nasprotje novinarstva. Novinar je neodvisna oseba, ki objektivno predstavi vse plati zgodbe, v vašem primeru pa gre le za kup blogerjev, žal. Ne rečem, da manjka znanje, vsekakor pa se ne uporablja za to, čemur je namenjeno."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P54WSVBAD7X3DK5AXJTAN8_01F4P56NCXH49Z4FK3H0SJGSJH","02.05.2021, 11:05:29","e0e73e93165ede1660f0f3afd80590ba91cbdbd0b910c7a9df35442ef872a4d9","Prav tako novinar ni nekdo, ki pri novici o nekem dogajanju bralcu vsiljuje svoj pogled. Novinar je oseba, ki bralcu dovoli, da se na podlagi vseh informacij odloči sam."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P54WSVBAD7X3DK5AXJTAN8_01F4P5B7R5F7PJV2JC968PCHS5","02.05.2021, 11:07:59","e0e73e93165ede1660f0f3afd80590ba91cbdbd0b910c7a9df35442ef872a4d9","Prav tako STA ni eden od večjih medijev v Sloveniji ampak največji, saj je približno tri četrtine vseh objav tako pri vas, kot tudi v drugih medijih, kopiranih in le oblikovanih tekstov iz STA. V tem primeru gre tudi predvsem za publiciste tako pri vas, kot pri večini drugih medijev, saj številni svojih objav nikoli ne sproducirajo ampak gre le za oblikovane kopije in prevode."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P54WSVBAD7X3DK5AXJTAN8_01F4P5EC3TJ468CMV7SZG0180R","02.05.2021, 11:09:42","9fe3e3d8a28b9964710e59e43d9fa593dff799c3fb521c363b4668b0134a30e7","Pa naredi boljši članek ... Zakaj Nora ali Planet TV ali portal Domovina ne predstavijo boljšega članka ... ????? KAJ JIH OVIRA ?"
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P54WSVBAD7X3DK5AXJTAN8_01F4P5YZMSSCPQ2Y41P2GRH0YX","02.05.2021, 11:18:46","1a32792768aa17a87e1f062c008173a9aefa7a05c1c4516c38b44dd64acbea4d","Da te ne bo kap, plačanec😂"
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P54PDS7SVRSQ0GF16MM1Q4","02.05.2021, 11:04:25","30d11c5c775e417ad5fc4721243de378b20a1ea05105f944b01c267bb26085a5","Objektivno novinarstvo, mogoče. Pisanje pristranskih tekstov za denar, kar je v Sloveniji stalna praksa, bodisi na levi ali desni strani in tudi na tem portalu, predvsem v luči mednarodne politike in Rusofobije, pa ni novinarstvo, ampak navadna plačana propaganda..."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P4YGDMGAX3Z22YWN7AY2ZR","02.05.2021, 11:01:02","4bd7c8a7ecb5e7ccfb2cb9cb7bcdb933e568fa582f85c9a626c0fc41bc94db83","Zakaj bi si zatiskali oči pred Orbanizacijo? Janšisti naredite kakšen medij, ki ne bo žaljiv, lažniv, prostaški in ki bo imel neke šolane novinarje, ki bodo svoje poročanje spraviti v nekaj, kar se bo dali poslušat, brat ali pa gledat.... zaenkrat je nova24tv vse prej, kot pa nek medij, ki mu bi sledil.... Če si nalijemo čistega vina so Janšistični mediji eno samo hujskanje enih proti drugim...."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P4QSR2YB4BEPJEH8EA8SBQ","02.05.2021, 10:57:22","9fe3e3d8a28b9964710e59e43d9fa593dff799c3fb521c363b4668b0134a30e7","Zanimivo, Slovenska tiskovna agencija (STA) še vedno ni ""padla"". Ostaja pri življenju kljub zaustavitvi financiranja, vsem pritiskom na nadzornike, javnemu zmerjanju, vladnemu bojkotu njenih storitev in prijavi v Bruselj, od koder so naši vladi sporočili, da ovir za izplačilo denarja ni ... Kako je lahko vlada tako hudo nesposobna, da ne more ""disciplinirati"" enega STA, da ne more zamenjati nekega direktorčka ... Že 14 mesecev se vlada muči z STA ..."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P4M0SW70H5JVB56KK95VH3","02.05.2021, 10:55:18","1efb7f03049328033a3ded9990bc824333f8e8322f344ff9999cc46a86dede4c","Se še da zliti več gnojnice po tej vladi in zraven govoriti kako vam je krnjena svoboda? Mislim.."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P4K86KWVJJQPA4JRAQXT1M","02.05.2021, 10:54:53","9fe3e3d8a28b9964710e59e43d9fa593dff799c3fb521c363b4668b0134a30e7","A o tem, da so Urad za komuniciranje obiskali inšpektorji za delo, PA MEDIJI NIČ NE PIŠETE ... In o tem, da Urbanija napada portal necenzurirano.com, 
V četrtek je ta portal med elektronsko pošto presenetilo sporočilo vladnega urada za komuniciranje. Podpisal ga je njegov direktor Uroš Urbanija. Od njih je zahteval izbris objave na družbenem omrežju Twitter in pisno opravičilo. ""V nasprotnem primeru bomo proti vam sprožili druge ustrezne postopke,"" nam je zagrozil. 
Za kaj je šlo? Dan prej je slovenska vlada na Twitterju objavila sporočilo, da ""so za drastičen porast okužb s covid-19 v Indiji krivi tudi politični shodi"" .... V Indiji !? ahahahahahahahahaha"
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P4EHHS6H5E6N0P25KETDS5","02.05.2021, 10:52:19","36e31a78a75d6f1135308fb00e4ca10d4c2a0e1782d4ae8ea17a38720101c272","Mediji pri nas niso niti malo ogrozeni. Bodo, ko se bo lastništvo medijev iz 80% v rokah levega pola spremenilo v 60% desnega pola. Kar pa dvomim, da bo kadarkoli. Levi bi želeli popolno enoumje in popolno oblast, zal to ne gre. Sprijaznite se z demokracijo."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P4EA8TC1FF991E8FJN881A","02.05.2021, 10:52:11","bbf41b29b8d3b72fb3c78c0f4a9b5370eee58e3f407f941e4557ca44ad7365d4","malaraja ..... Opravljeno 2X. Po potrebi pa bom še. Hvala za pomoč !!!!"
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P4EA8TC1FF991E8FJN881A_01F4P4HS1YX7M01799HFNG6WNY","02.05.2021, 10:54:05","9ee620de3e08ed21a910bf9ca54fee3871ed58f057879c3b8f746d22d99ed34b","Hvala opravljeno sem nakazal 116ev..🕵"
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P4AQPXH8WTX0YQB486CGM5","02.05.2021, 10:50:14","9fe3e3d8a28b9964710e59e43d9fa593dff799c3fb521c363b4668b0134a30e7","Dokumentacija STA je zdaj na Pošti Slovenije, ker jo Vlada ne želi sprejeti ... Toliko o tem, kdo si želi pregledati poslovanje STA. Vlade ""dokumenti"" ne zanimajo. Zadeva je brutalno bizarna ... tej vladni združbi verjamejo le še največji fanatiki."
